District,Area,Post Code,Home Delivery,Lockdown,Charge(1kg),Charge(2kg),Charge(3kg),COD Charge
Chittagong,Kattoli, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Khulshi, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Lohagara Chunti,,Yes,No,120,150,180,1%
Chittagong,Lohagara Padua,,Yes,No,120,150,180,1%
Chittagong,Middle Patenga (CTG),,Yes,No,120,150,180,1%
Chittagong,Mirsharai Abutorab,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Azampur,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Bharawazhat,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Darrogahat,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Joarganj,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Korerhat,,Yes,No,120,150,180,1%
Chittagong,Mirsharai Mohazanhat,,Yes,No,120,150,180,1%
Chittagong,Mohora, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Muradnagar - Hathazari,,Yes,No,120,150,180,1%
Chittagong,Nasirabad, Chittagong,,Yes,No,120,150,180,1%
Chittagong,North Halishahar, Chittagong,,Yes,No,120,150,180,1%
Chittagong,North Kattali, Chittagong,,Yes,No,120,150,180,1%
Chittagong,North Katuli, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Noyabazar, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Panchlaish, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Patenga, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Patiya Budhpara,,Yes,No,120,150,180,1%
Chittagong,Patiya Sadar, Chittagong,,Yes,No,120,150,180,1%
Feni,Rampur, Feni,,Yes,No,120,150,180,1%
Dhaka,Rampura TSO,,Yes,No,120,150,180,1%
Chittagong,Rangunia Dhamair,,Yes,No,120,150,180,1%
Chittagong,Rangunia Sadar,,Yes,No,120,150,180,1%
Chittagong,Ranir Hat,,Yes,No,120,150,180,1%
Chittagong,Raozan B.I.T Post Office,,Yes,No,120,150,180,1%
Chittagong,Raozan Beenajuri,,Yes,No,120,150,180,1%
Chittagong,Raozan Dewanpur,,Yes,No,120,150,180,1%
Chittagong,Raozan Fatepur,,Yes,No,120,150,180,1%
Chittagong,Raozan Guzra Noapara,,Yes,No,120,150,180,1%
Chittagong,Raozan jagannath Hat,,Yes,No,120,150,180,1%
Chittagong,Raozan Kundeshwari,,Yes,No,120,150,180,1%
Chittagong,Raozan Mohamuni,,Yes,No,120,150,180,1%
Chittagong,Raozan Pouroshobha,,Yes,No,120,150,180,1%
Chittagong,Rauzan Gahira,,Yes,No,120,150,180,1%
Chittagong,Sadarghat (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Sandwip Shiberhat,,Yes,No,120,150,180,1%
Chittagong,Sandwip Urirchar,,Yes,No,120,150,180,1%
Chittagong,Satkania Baitul Ijjat,,Yes,No,120,150,180,1%
Chittagong,Satkania Bazalia,,Yes,No,120,150,180,1%
Chittagong,Sayad Bari,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Barabkunda,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Baroidhala,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Bawashbaria,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Bhatiari,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Fouzdarhat,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Jafrabad,,Yes,No,120,150,180,1%
Chittagong,Sitakunda Kumira,,Yes,No,120,150,180,1%
Chittagong,South Halishahar, Chittagong,,Yes,No,120,150,180,1%
Chittagong,Uttar Gatchak,,Yes,No,120,150,180,1%
Chittagong,Wazedia, Chittagong,,Yes,No,120,150,180,1%
Comilla,Gouripur (Comilla),,Yes,No,120,150,180,1%
Dinajpur,College mor (Dinajpur),,Yes,No,120,150,180,1%
Dinajpur,Boromath (Dinajpur),,Yes,No,120,150,180,1%
Dinajpur,Pulhat,,Yes,No,120,150,180,1%
Dinajpur,Newtown (Dinajpur),,Yes,No,120,150,180,1%
Dinajpur,Lilir mor,,Yes,No,120,150,180,1%
Dinajpur,Modern mor (Dinajpur),,Yes,No,120,150,180,1%
Sunamganj,Old bustand (Sunamganj Sadar),,Yes,No,120,150,180,1%
Sunamganj,Kazirpoint (Sunamganj Sadar),,Yes,No,120,150,180,1%
Sunamganj,Hason Nagar ( Sunamganj Sadar),,Yes,No,120,150,180,1%
Sunamganj,Moddho Bazar (Sunamganj Sadar),,Yes,No,120,150,180,1%
Sunamganj,Wazkhali (Sunamganj Sadar),,Yes,No,120,150,180,1%
Sylhet,Zindabazar(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Pathantula(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Subidbazar(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Akhalia(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Tilaghor(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Shibganj(sylhet),,Yes,No,120,150,180,1%
Sylhet,Uposhohor(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Kodomtoli (Sylhet),,Yes,No,120,150,180,1%
Sylhet,Sheikhghat (Sylhet),,Yes,No,120,150,180,1%
Sylhet,Majortila(Sylhet),,Yes,No,120,150,180,1%
Sylhet,Subhanighat(Sylhet),,Yes,No,120,150,180,1%
Norshingdi,Madhabdi (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Babur Haat (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Pachdona More (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Shaheprotab More (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,West Brammondi (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,East Brammondi (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Songita Bazar (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Shatirpara (Narsingdi),,Yes,No,120,150,180,1%
Norshingdi,Hasnabad Bazar (Narsingdi),,Yes,No,120,150,180,1%
Habiganj,Rajnogor (Habiganj,,Yes,No,120,150,180,1%
Habiganj,Chowdhury Bazar (Habiganj),,Yes,No,120,150,180,1%
Habiganj,Sultanmahmudpur(Habiganj),,Yes,No,120,150,180,1%
Habiganj,Gatiabazar(Habiganj),,Yes,No,120,150,180,1%
Habiganj,Mahmudabad(Habiganj),,Yes,No,120,150,180,1%
Habiganj,Duliakal(Habiganj),,Yes,No,120,150,180,1%
Habiganj,Mohonpur (Habiganj),,Yes,No,120,150,180,1%
Brahmanbaria,Kawtoly (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,T.A Road (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Sarak bazar (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Moddopara (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Birashar (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Medda (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Gatura- Pirbari (Brahmanbaria),,Yes,No,120,150,180,1%
Mymensingh,Chorpara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kachijhuli (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,College Road (Mymensigh),,Yes,No,120,150,180,1%
Mymensingh,Akua (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Agriculture University (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Zilla School Mor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Rohomotpur Bypass (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mashkanda (Mymensingh),,Yes,No,120,150,180,1%
Cox's Bazar,Kalur Dokan (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Alir Jahal Road (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Barmis Market (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Bazar Ghata (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Laldighir Par (Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Holiday Mor(Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Laboni Point (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Sughandha Point (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Marin Drive Road,,Yes,No,120,150,180,1%
Cox's Bazar,Sonar Para (Court Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Jilonjha (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Tarabaniyer chora (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Romaliyer chora (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Khurushkul (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,P M Khali (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Cox's Bazar,Somity Para (Coxs Bazar Sadar),,Yes,No,120,150,180,1%
Khulna,Amadee Bazar,,Yes,No,120,150,180,1%
Khulna,kopilmuni Bazar,,Yes,No,120,150,180,1%
Habiganj,Shayestagang Sadar,,Yes,No,120,150,180,1%
Laksmipur,Alexandar,,Yes,No,120,150,180,1%
Patuakhali,Kuakata,8652,Yes,No,120,150,180,1%
Patuakhali,Subitkhali,8610,Yes,No,120,150,180,1%
Patuakhali,Khepupara (Kolapara),8650,Yes,No,120,150,180,1%
Patuakhali,Payra port(Kolapara),8650,Yes,No,120,150,180,1%
Patuakhali,Baga Bander (Baga Ferrighat),,Yes,No,120,150,180,1%
Patuakhali,Kalaiya (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Mohipur(kolapara-Patuakhali),8651,Yes,No,120,150,180,1%
Patuakhali,Birpasha (Bauphal),,Yes,No,120,150,180,1%
Chittagong,Sandwip (Enam Nagar),,Yes,No,120,150,180,1%
Chittagong,Sandwip (Complex),,Yes,No,120,150,180,1%
Chittagong,Sandwip (Kalapaniya),,Yes,No,120,150,180,1%
Chittagong,Sandwip (Gasua),,Yes,No,120,150,180,1%
Habiganj,Ranigaon (Shayestaganj Hub),,Yes,No,120,150,180,1%
Habiganj,Putijuri (Shayestaganj Hub),,Yes,No,120,150,180,1%
Pabna,Banwarinagar (Pabna),,Yes,No,120,150,180,1%
Pabna,Debottar (Pabna),,Yes,No,120,150,180,1%
Pabna,Kashinathpur (Pabna),,Yes,No,120,150,180,1%
Pabna,Nakalia (Pabna),,Yes,No,120,150,180,1%
Pabna,Pakshi (Pabna),,Yes,No,120,150,180,1%
Pabna,Sagarkandi (Pabna),,Yes,No,120,150,180,1%
Moulvibazar,Shamshernagar,,Yes,No,120,150,180,1%
Moulvibazar,Sherpur Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Baramchal (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Robir Bazar (Kulaura),,Yes,No,120,150,180,1%
Brahmanbaria,Bijoynagor (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Shahbajpur (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Sohilpur (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Chandura (Bijoynagar),,Yes,No,120,150,180,1%
Brahmanbaria,Singarbil (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Awliya Bazar (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Poirtola (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Ulchapara (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Bhadugor (Brahmanbaria),,Yes,No,120,150,180,1%
Brahmanbaria,Kumarshil more (Brahmanbaria),,Yes,No,120,150,180,1%
Moulvibazar,Sarkar Bazar Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Notun Bridge Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Tarapasha Bazar - Rajnagar,,Yes,No,120,150,180,1%
Moulvibazar,Munshibazar - Kamalganj,,Yes,No,120,150,180,1%
Moulvibazar,Munshibazar - Rajnagar,,Yes,No,120,150,180,1%
Moulvibazar,Tengra Bazar - Rajnagar,,Yes,No,120,150,180,1%
Moulvibazar,Mukam Bazar Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Bhukshimail (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Patanushar - Shamshernagar,,Yes,No,120,150,180,1%
Moulvibazar,Konokpur (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Adompur Bazar - Kamalganj,,Yes,No,120,150,180,1%
Moulvibazar,Tilagaon Bazar (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Bhatera - Kulaura,,Yes,No,120,150,180,1%
Moulvibazar,Kazir Bazar (Moulvibazar),,Yes,No,120,150,180,1%
Munshiganj,Kacari (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Super Market Mor (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Munshir Hat (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Mirkadim (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Rikabibazar (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Sipahipara (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Muktarpur (Munshiganj),,Yes,No,120,150,180,1%
Comilla,Companyganj (Comilla),,Yes,No,120,150,180,1%
Moulvibazar,Langla (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Prithimpasha (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Kajaldhara Brahmanbazar (Kulaura),,Yes,No,120,150,180,1%
Moulvibazar,Kotarkuna Bazar (Kulaura),,Yes,No,120,150,180,1%
Sunamganj,Ecorcoi (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Chilaura (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Raniganj (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Mozidpur (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Kolkoli Bazar (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Shibganj (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Hospital point ((Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Mirpur (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Aralia bazar (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Patli (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Narikeltola (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Narikeltola (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Shriramsi (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Hasan fatemapur (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Kenbari (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Keshobpur (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Kashila (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Harikuna bazar (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Gofurgaon (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Atujan (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Bhober bazar (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Saharpara (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Habibpur (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Eshakuna (Jagannatpur),,Yes,No,120,150,180,1%
Sunamganj,Pirer gaon (Jagannatpur),,Yes,No,120,150,180,1%
Moulvibazar,Bhairabgonj Bazar(Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Gobindosree-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Magistrate Colony-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Tv Hospital Road-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Banabithi-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Lake Road-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Sultanpur-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Forest Office Road-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Muslim Quarters-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Kalimabad-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Mostofapur-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Baharmodon-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Ekatuna-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Girjapara-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Kalenga-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Shah Mostafa Road-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Borshijura-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Matharkapon-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Borhat-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Chadnighat-Moulvibazar,,Yes,No,120,150,180,1%
Moulvibazar,Beriri Par-Moulvibazar,,Yes,No,120,150,180,1%
Sylhet,College Road (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Noyagram & Khasa (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Upazilla point(Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Boiragi (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Mathiura (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Supatola (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Jaldup (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Kakordi ( Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Dubag (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Sheola (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Charkai (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Ramda (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Barigram (Beanibazar),,Yes,No,120,150,180,1%
Sylhet,Masum Bazar (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Eidgah bazar- Beanibazar (Sylhet),,Yes,No,120,150,180,1%
Sylhet,Zakiganj Bazar (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Ratangonj (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Atgram (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Kaligonj (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Sonashar (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Saraker Bazar (Zakiganj),,Yes,No,120,150,180,1%
Sylhet,Shahgoli (Zakiganj),,Yes,No,120,150,180,1%
Moulvibazar,Dasherbazar (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Goyaltabazar (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Borolekha Bazar (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Taradorom (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Office Bazar (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Shahbazpur (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Kataltoli (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Rotuli (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Azimgonj (Barlekha),,Yes,No,120,150,180,1%
Moulvibazar,Dokkinbag (Barlekha),,Yes,No,120,150,180,1%
Brahmanbaria,Kosba Sadar(B.baria),,Yes,No,120,150,180,1%
Brahmanbaria,Noyonpur - Kosba(B.Baria),,Yes,No,120,150,180,1%
Brahmanbaria,Gopinathpur - Kosba(B.Baria),,Yes,No,120,150,180,1%
Brahmanbaria,Kuti - Kosba(B.baria),,Yes,No,120,150,180,1%
Brahmanbaria,Chargach - Kosba(B.baria),,Yes,No,120,150,180,1%
Moulvibazar,Mukambazar-Rajnagar,,Yes,No,120,150,180,1%
Moulvibazar,Kheyaghat Bazar-Rajnagar,,Yes,No,120,150,180,1%
Moulvibazar,Kadamhata-Rajnagar,,Yes,No,120,150,180,1%
Cox's Bazar,Aziz Nagar (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Harbang (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Baraitali (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Betua Bazar (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Chakaria Moghbazar,,Yes,No,120,150,180,1%
Cox's Bazar,Chakaria Grameen Center,,Yes,No,120,150,180,1%
Cox's Bazar,Chakaria Sobujbag,,Yes,No,120,150,180,1%
Cox's Bazar,Zigda (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Lakkharchar (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Kakara (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Fasiakhali (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Malumghat (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Dulahazara (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Khutakhali (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Palakata (Chakaria),,Yes,No,120,150,180,1%
Cox's Bazar,Badarkhali,,Yes,No,120,150,180,1%
Cox's Bazar,Matarbari(Badarkhali),,Yes,No,120,150,180,1%
Cox's Bazar,Elishia Bazar (Badarkhali),,Yes,No,120,150,180,1%
Cox's Bazar,Dorbeshkata (Badarkhali),,Yes,No,120,150,180,1%
Cox's Bazar,Eidgaon (Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Coxs Bazar Kutubdiya Para,,Yes,No,120,150,180,1%
Cox's Bazar,Ramu Cantonment (Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Garjania Union (Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Himchari (Court Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Mermaid Beach Resort,,Yes,No,120,150,180,1%
Cox's Bazar,Inani (Ukhia),,Yes,No,120,150,180,1%
Cox's Bazar,Coxs Bazar Baharchora,,Yes,No,120,150,180,1%
Cox's Bazar,Kutupalong (Ukhia),,Yes,No,120,150,180,1%
Cox's Bazar,Courtbazar (Ukhia),,Yes,No,120,150,180,1%
Cox's Bazar,Balukhali Bazar (Ukhia),,Yes,No,120,150,180,1%
Cox's Bazar,Chowfaldandi Bazar (Coxs Bazar),,Yes,No,120,150,180,1%
Cox's Bazar,Nhila (Teknaf),,Yes,No,120,150,180,1%
Cox's Bazar,Whaikhyang (Teknaf),,Yes,No,120,150,180,1%
Cox's Bazar,Sabrang Bazar (Teknaf),,Yes,No,120,150,180,1%
Cox's Bazar,Shaplapur (Teknaf),,Yes,No,120,150,180,1%
Cox's Bazar,Teknaf Baharchora,,Yes,No,120,150,180,1%
Cox's Bazar,Shahpori Beach,,Yes,No,120,150,180,1%
Munshiganj,Bandura(Dohar),1321,Yes,No,120,150,180,1%
Munshiganj,Vaggyakul(Sreenagar),1556,Yes,No,120,150,180,1%
Munshiganj,Baroykhali(Sreenagar),1553,Yes,No,120,150,180,1%
Munshiganj,Galimpur(Nawabganj),,Yes,No,120,150,180,1%
Munshiganj,Loskorpur (Sreenagar),,Yes,No,120,150,180,1%
Munshiganj,Boxsonagar(Nawabganj),,Yes,No,120,150,180,1%
Munshiganj,Joypara(Dohar),,Yes,No,120,150,180,1%
Munshiganj,Kartikpur(Dohar),,Yes,No,120,150,180,1%
Munshiganj,Shekharnagar(Sreenagar),,Yes,No,120,150,180,1%
Munshiganj,Mawa(Louhajang),,Yes,No,120,150,180,1%
Munshiganj,Dogachi Contonment(Sreenagar),,Yes,No,120,150,180,1%
Munshiganj,Tontor (Sirajdikhan),,Yes,No,120,150,180,1%
Munshiganj,Sirajdikhan (Munshiganj),,Yes,No,120,150,180,1%
Munshiganj,Vaggokul(Sreenagar),,Yes,No,120,150,180,1%
Munshiganj,Alamin Bazar ( Sreenagar ),,Yes,No,120,150,180,1%
Munshiganj,Tin Dokan ( Sreenagar ),,Yes,No,120,150,180,1%
Munshiganj,Baghra  ( Sreenagar ),,Yes,No,120,150,180,1%
Munshiganj,Damla  ( Sreenagar ),,Yes,No,120,150,180,1%
Munshiganj,Baligaon ( Munshiganj ),,Yes,No,120,150,180,1%
Munshiganj,Kolma  ( Munshiganj ),,Yes,No,120,150,180,1%
Munshiganj,Dohori  ( Munshiganj ),,Yes,No,120,150,180,1%
Munshiganj,Rajanagar  ( Munshiganj ),,Yes,No,120,150,180,1%
Munshiganj,Nimtola  ( Munshiganj ),,Yes,No,120,150,180,1%
Munshiganj,Kusumpur  ( Munshiganj ),,Yes,No,120,150,180,1%
Mymensingh,Kacharighat (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Zero Point (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Zila School More (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Panditpara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Ck Ghos Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Notun Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Town Hall (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,kachijhuli (mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Kathgola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dholadia (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Rahmatpur Bypass (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Akua,,Yes,No,120,150,180,1%
Mymensingh,Akua Bypass (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Bangladesh Bank (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Maskanda (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Churkhai (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Chorpara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Medical College (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Sarda Ghosh Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Mymensingh Sarda Ghos Road,,Yes,No,120,150,180,1%
Mymensingh,Noumohol (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Akua Morol Para (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Baundari Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Akua Madrasa Quarter (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Durgabari (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Dhobakhola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Rk Mission Road (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Ganginarpar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Boro Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Choto Bazar (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Patgudam (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Purohitpara (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Rallymor (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Cantonment (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Jamtola (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Senbari (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Badekolpa (Mymensingh),,Yes,No,120,150,180,1%
Mymensingh,Nijkolpa (Mymensingh),,Yes,No,120,150,180,1%
